,Date,Stock Name,Open,Close,Price Change,compound
189,2022-07-01,TSLA,227.0,227.26333618164065,0.07486311927209731,-0.3291537192165476
190,2022-07-05,TSLA,223.0,233.0666656494141,1.6808327831738017,-0.6640220349450573
191,2022-07-06,TSLA,230.77999877929688,231.73333740234372,0.1878984908322597,-0.017661480817265943
192,2022-07-07,TSLA,233.9199981689453,244.5433349609375,1.772025981432492,-0.7641825896533817
193,2022-07-08,TSLA,242.3333282470703,250.76333618164065,1.4127174812378438,0.1299416820461331
194,2022-07-11,TSLA,252.10333251953125,234.3433380126953,-2.877697275980648,-0.530689177073931
195,2022-07-12,TSLA,236.8466644287109,233.07000732421875,-0.5869637305980676,-0.6408133953871901
196,2022-07-13,TSLA,225.5,237.0399932861328,1.922191547799271,-0.5313280358232929
197,2022-07-14,TSLA,234.89666748046875,238.31333923339844,0.5914387667844855,0.030717245377852694
198,2022-07-15,TSLA,240.0,240.0666656494141,0.04264478879799176,-0.38155687226753215
199,2022-07-18,TSLA,244.9366607666016,240.54666137695312,-0.6874407273966763,0.010872623206100388
200,2022-07-19,TSLA,245.0,245.52999877929688,0.11854746587504623,-0.6519184275687963
201,2022-07-20,TSLA,246.7833404541016,247.5,0.14912600856180805,-0.5875981507582966
202,2022-07-21,TSLA,255.10667419433597,271.7066650390625,2.751114273005185,-0.39448350789987086
203,2022-07-22,TSLA,276.2200012207031,272.24334716796875,-0.6197269905502875,-0.015339635725132233
204,2022-07-25,TSLA,272.2166748046875,268.4333190917969,-0.5880610885838068,0.1569856145019686
205,2022-07-26,TSLA,266.5133361816406,258.8599853515625,-1.2220390425107637,-0.733321779135889
206,2022-07-27,TSLA,263.8099975585937,274.82000732421875,1.835370283747988,-0.4374183361502649
207,2022-07-28,TSLA,280.0666809082031,280.8999938964844,0.16823603544322607,0.4515865418503401
208,2022-07-29,TSLA,280.70001220703125,297.1499938964844,2.7265399532836496,-0.035835163692109054
209,2022-08-01,TSLA,301.27667236328125,297.27667236328125,-0.6235514956030752,-0.26969124123048127
210,2022-08-02,TSLA,294.0033264160156,300.586669921875,1.110199131562327,0.20681252611950615
211,2022-08-03,TSLA,305.0,307.39666748046875,0.4243428914487314,-0.02419964350802693
212,2022-08-04,TSLA,311.0,308.6333312988281,-0.35598112314522695,-0.3417335037694153
213,2022-08-05,TSLA,302.6700134277344,288.1700134277344,-2.3436488896976755,0.040245916982206094
214,2022-08-08,TSLA,295.0,290.42333984375,-0.718019270083438,-0.3506997620221037
215,2022-08-09,TSLA,290.2933349609375,283.3333435058594,-1.108453742119472,-0.6896299408714026
216,2022-08-10,TSLA,297.0666809082031,294.3566589355469,-0.4122288438627631,-0.22331763835814433
217,2022-08-11,TSLA,296.5133361816406,286.6300048828125,-1.5873517656706426,-0.22484314578304354
218,2022-08-12,TSLA,289.4166564941406,300.0299987792969,1.770388693321658,-0.23592522596350535
219,2022-08-15,TSLA,301.78668212890625,309.32000732421875,1.2658239914162228,-0.42218101178772344
220,2022-08-16,TSLA,311.6666564941406,306.5633239746094,-0.804298104333126,-0.1402289454884017
221,2022-08-17,TSLA,303.39666748046875,303.9966735839844,0.13001598168039935,-0.8875456737739558
222,2022-08-18,TSLA,306.0,302.8699951171875,-0.4810299399888614,-0.28026598578809564
223,2022-08-19,TSLA,299.0,296.6666564941406,-0.3505218296581103,0.691520947474767
224,2022-08-22,TSLA,291.913330078125,289.913330078125,-0.29591389672791324,0.011880778234011598
225,2022-08-23,TSLA,291.4533386230469,296.4533386230469,0.8508176993351536,-0.5424423690232549
226,2022-08-24,TSLA,297.5633239746094,297.0966796875,-0.04472140473141495,-0.43580086450907846
227,2022-08-25,TSLA,302.3599853515625,296.07000732421875,-0.9986929467809683,-0.26303538845508573
228,2022-08-26,TSLA,297.42999267578125,288.0899963378906,-1.4983432846773965,-0.25553469896781544
229,2022-08-29,TSLA,282.8299865722656,284.82000732421875,0.3577265125880818,0.03402037026000264
230,2022-08-30,TSLA,287.8699951171875,277.70001220703125,-1.634310688495264,-0.03301484154265968
231,2022-08-31,TSLA,280.6199951171875,275.6099853515625,-0.7890100828279952,0.0777404329462754
232,2022-09-01,TSLA,272.5799865722656,277.1600036621094,0.7820166032090553,-0.15961112236121208
233,2022-09-02,TSLA,281.07000732421875,270.2099914550781,-1.747351059408446,0.2003635145883874
234,2022-09-06,TSLA,272.67999267578125,274.4200134277344,0.31677181272868654,-0.44553626412887676
235,2022-09-07,TSLA,273.1000061035156,283.70001220703125,1.7682039760562092,-0.21265713252219343
236,2022-09-08,TSLA,281.29998779296875,289.260009765625,1.3357249452045608,-0.5330607593782819
237,2022-09-09,TSLA,291.6700134277344,299.67999267578125,1.3439088860822255,-0.057134771260864095
238,2022-09-12,TSLA,300.7200012207031,304.4200134277344,0.6378552598075025,-0.35986115198350677
239,2022-09-13,TSLA,292.8999938964844,292.1300048828125,-0.09441497365260497,-0.34640178431037183
240,2022-09-14,TSLA,292.239990234375,302.6099853515625,1.7305238524184818,-0.34259823444331067
241,2022-09-15,TSLA,301.8299865722656,303.75,0.34625799678272867,-0.269073094296126
242,2022-09-16,TSLA,299.6099853515625,303.3500061035156,0.6444094116038485,0.15297063466722946
243,2022-09-19,TSLA,300.0899963378906,309.07000732421875,1.5028183208638095,-0.0708051185271625
244,2022-09-20,TSLA,306.9100036621094,308.7300109863281,0.3298751169683685,-0.916456046676417
245,2022-09-21,TSLA,308.2900085449219,300.79998779296875,-1.1952825052002798,-0.37676268847233846
246,2022-09-22,TSLA,299.8599853515625,288.5899963378906,-1.8145123677472053,-0.9106135119656031
247,2022-09-23,TSLA,283.0899963378906,275.3299865722656,-1.239511781281343,-0.324375150438536
248,2022-09-26,TSLA,271.8299865722656,276.010009765625,0.7164900833046249,-0.5282535071540384
249,2022-09-27,TSLA,283.8399963378906,282.94000244140625,-0.11571221747597213,0.08883865125254192
250,2022-09-28,TSLA,283.0799865722656,287.8099975585937,0.8065884232540811,-0.4444875338632384
251,2022-09-29,TSLA,282.760009765625,268.2099914550781,-2.3518428292813605,-0.846855025178739
441,2022-07-01,MSFT,256.3900146484375,259.5799865722656,0.5543010729483627,-2.412860854712665
442,2022-07-05,MSFT,256.1600036621094,262.8500061035156,1.1276718703329063,1.371600018529107
443,2022-07-06,MSFT,263.75,266.2099914550781,0.43471654894485506,-0.1028169635127475
444,2022-07-07,MSFT,265.1199951171875,268.3999938964844,0.5690491643283939,-0.3288003842155415
445,2022-07-08,MSFT,264.7900085449219,267.6600036621094,0.5018828566366245,0.4933559285381325
446,2022-07-11,MSFT,265.6499938964844,264.510009765625,-0.1550271295480283,0.6034459693179414
447,2022-07-12,MSFT,265.8800048828125,253.6699981689453,-1.9685049388432774,-0.04915785367450286
448,2022-07-13,MSFT,250.19000244140625,252.72000122070312,0.4461850647502082,1.5523230080051078
449,2022-07-14,MSFT,250.57000732421875,254.0800018310547,0.6067267882896161,0.2765711640857903
450,2022-07-15,MSFT,255.72000122070312,256.7200012207031,0.1955425015848297,0.7405569873752541
451,2022-07-18,MSFT,259.75,254.25,-0.8692796947594467,0.08454369131746402
452,2022-07-19,MSFT,257.5799865722656,259.5299987792969,0.3511723607917357,1.0492223710211852
453,2022-07-20,MSFT,259.8999938964844,262.2699890136719,0.419973456917834,1.0279412473890446
454,2022-07-21,MSFT,259.7900085449219,264.8399963378906,0.8590066395658286,0.5587881472657121
455,2022-07-22,MSFT,265.239990234375,260.3599853515625,-0.7677128390046281,-0.5428179456063223
456,2022-07-25,MSFT,261.0,258.8299865722656,-0.32376529234762647,0.4762166551254256
457,2022-07-26,MSFT,259.8599853515625,251.8999938964844,-1.2722725415570484,-1.2368860154064922
458,2022-07-27,MSFT,261.1600036621094,268.739990234375,1.273468002168788,0.32449078866946707
459,2022-07-28,MSFT,269.75,276.4100036621094,1.1227575063238993,-0.30804232851876046
460,2022-07-29,MSFT,277.70001220703125,280.739990234375,0.5297292529033276,0.9903597520308272
461,2022-08-01,MSFT,277.82000732421875,278.010009765625,0.06284967398862991,0.5148053742587688
462,2022-08-02,MSFT,276.0,274.82000732421875,-0.1615812813443744,-0.20226241803922396
463,2022-08-03,MSFT,276.760009765625,282.4700012207031,0.9671276471169933,0.4826601816261029
464,2022-08-04,MSFT,281.79998779296875,283.6499938964844,0.33478948097737554,1.347289801580561
465,2022-08-05,MSFT,279.1499938964844,282.9100036621094,0.6476839878255165,0.9490205838778176
466,2022-08-08,MSFT,284.04998779296875,280.32000732421875,-0.5793172201690018,0.8657491817310567
467,2022-08-09,MSFT,279.6400146484375,282.29998779296875,0.4674773092205652,0.6627457002397542
468,2022-08-10,MSFT,288.1700134277344,289.1600036621094,0.19390271379749063,0.012687853122910887
469,2022-08-11,MSFT,290.8500061035156,287.0199890136719,-0.5957050993363722,0.18072476380299382
470,2022-08-12,MSFT,288.4800109863281,291.9100036621094,0.593620984373429,-0.4866859800478815
471,2022-08-15,MSFT,291.0,293.4700012207031,0.43635633673219415,1.7810688024447483
472,2022-08-16,MSFT,291.989990234375,292.7099914550781,0.14967343771642744,0.24520494152961625
473,2022-08-17,MSFT,289.739990234375,291.32000732421875,0.29056020489631235,-0.2186972137091643
474,2022-08-18,MSFT,290.19000244140625,290.1700134277344,0.028449125925580753,2.285441060992628
475,2022-08-19,MSFT,288.8999938964844,286.1499938964844,-0.41877799630609897,-0.8060934117565451
476,2022-08-22,MSFT,282.0799865722656,277.75,-0.6776094997021525,-0.44732016220137316
477,2022-08-23,MSFT,276.44000244140625,276.44000244140625,0.031723702147248706,0.6292784799664204
478,2022-08-24,MSFT,275.4100036621094,275.7900085449219,0.09397564583001113,0.7629698833764864
479,2022-08-25,MSFT,277.3299865722656,278.8500061035156,0.2807314768782983,0.0630549469669613
480,2022-08-26,MSFT,279.0799865722656,268.0899963378906,-1.768643303878803,-0.3972587785425119
481,2022-08-29,MSFT,265.8500061035156,265.2300109863281,-0.06984315360756987,-0.16549827814967824
482,2022-08-30,MSFT,266.6700134277344,262.9700012207031,-0.574407855513005,-0.24263557265467361
483,2022-08-31,MSFT,265.3900146484375,261.4700012207031,-0.6104481913633932,2.293659122859746
484,2022-09-01,MSFT,258.8699951171875,260.3999938964844,0.2823662653126272,-0.05659036551020573
485,2022-09-02,MSFT,261.70001220703125,256.0599975585937,-0.8922167263701622,-0.731652087773568
486,2022-09-06,MSFT,256.20001220703125,253.25,-0.45154375593481927,0.5240240722067869
487,2022-09-07,MSFT,254.6999969482422,258.0899963378906,0.587069332253588,-0.40881891421192584
488,2022-09-08,MSFT,257.510009765625,258.5199890136719,0.1971772900191586,-0.6286985514077262
489,2022-09-09,MSFT,260.5,264.4599914550781,0.6804447481012266,1.2912322076227274
490,2022-09-12,MSFT,265.7799987792969,266.6499938964844,0.17424525776146255,0.6306109711439699
491,2022-09-13,MSFT,258.8399963378906,251.9900054931641,-1.0904335741942732,0.38349362060190434
492,2022-09-14,MSFT,253.52999877929688,252.22000122070312,-0.18287852516774156,-0.4390385745920691
493,2022-09-15,MSFT,249.7700042724609,245.3800048828125,-0.687440727396667,-0.879144916453171
494,2022-09-16,MSFT,244.25999450683597,244.7400054931641,0.11035852564437125,0.840586790192217
495,2022-09-19,MSFT,242.47000122070312,244.5200042724609,0.36755274092958606,0.28172139742785324
496,2022-09-20,MSFT,242.07000732421875,242.4499969482422,0.09397314615350603,-0.3539605623138868
497,2022-09-21,MSFT,244.2700042724609,238.9499969482422,-0.8397935107053999,-1.504535705960861
498,2022-09-22,MSFT,237.8699951171875,240.97999572753903,0.5412002683851811,0.8359385651542544
499,2022-09-23,MSFT,239.5399932861328,237.9199981689453,-0.23366195304515083,-0.8867865984155823
500,2022-09-26,MSFT,237.0500030517578,237.4499969482422,0.09725022205167907,-1.5520272852058772
501,2022-09-27,MSFT,239.97999572753903,236.41000366210935,-0.5531081120131327,-2.2103593815254627
502,2022-09-28,MSFT,236.80999755859372,241.07000732421875,0.7295933875443116,1.1664831440538774
503,2022-09-29,MSFT,238.88999938964844,237.5,-0.19598432908392865,-0.688604875696993
693,2022-07-01,PG,144.24000549316406,146.11000061035156,0.33806405719904353,-2.412860854712665
694,2022-07-05,PG,144.5800018310547,144.6999969482422,0.0513811581832768,1.371600018529107
695,2022-07-06,PG,145.50999450683594,146.0500030517578,0.1201872536623853,-0.1028169635127475
696,2022-07-07,PG,145.2899932861328,146.0,0.14803614960559344,-0.3288003842155415
697,2022-07-08,PG,145.99000549316406,145.02000427246094,-0.12718073328132523,0.4933559285381325
698,2022-07-11,PG,145.14999389648438,146.0399932861328,0.1775223336596356,0.6034459693179414
699,2022-07-12,PG,145.86000061035156,144.75,-0.15011526521552637,-0.04915785367450286
700,2022-07-13,PG,144.41000366210938,145.6999969482422,0.24304885356406594,1.5523230080051078
701,2022-07-14,PG,143.75999450683594,145.27000427246094,0.27909168909095927,0.2765711640857903
702,2022-07-15,PG,145.33999633789062,145.07000732421875,-0.012505573933814492,0.7405569873752541
703,2022-07-18,PG,144.94000244140625,143.30999755859375,-0.23530174083248992,0.08454369131746402
704,2022-07-19,PG,144.57000732421875,144.0399932861328,-0.05510256125705389,1.0492223710211852
705,2022-07-20,PG,144.0,141.5500030517578,-0.3696318565395237,1.0279412473890446
706,2022-07-21,PG,140.60000610351562,140.77000427246094,0.05957259809045686,0.5587881472657121
707,2022-07-22,PG,140.75999450683594,143.02000427246094,0.401955788669145,-0.5428179456063223
708,2022-07-25,PG,142.8000030517578,143.99000549316406,0.2266684734262109,0.4762166551254256
709,2022-07-26,PG,142.69000244140625,144.27000427246094,0.2905577052198073,-1.2368860154064922
710,2022-07-27,PG,143.8800048828125,145.63999938964844,0.3200438892738494,0.32449078866946707
711,2022-07-28,PG,146.13999938964844,148.05999755859375,0.3462554971062236,-0.30804232851876046
712,2022-07-29,PG,141.42999267578125,138.91000366210938,-0.3810978726683717,0.9903597520308272
713,2022-08-01,PG,138.33999633789062,142.89999389648438,0.7787370276343771,0.5148053742587688
714,2022-08-02,PG,143.11000061035156,141.9499969482422,-0.15830670512270645,-0.20226241803922396
715,2022-08-03,PG,141.66000366210938,144.8800048828125,0.5592204363103799,0.4826601816261029
716,2022-08-04,PG,144.85000610351562,144.64999389648438,-0.0010420574814715602,1.347289801580561
717,2022-08-05,PG,143.75,144.72000122070312,0.19062813757582267,0.9490205838778176
718,2022-08-08,PG,145.02999877929688,145.27000427246094,0.07104111389580997,0.8657491817310567
719,2022-08-09,PG,145.57000732421875,144.92999267578125,-0.073122729182248,0.6627457002397542
720,2022-08-10,PG,145.88999938964844,146.3000030517578,0.09889000983901815,0.012687853122910887
721,2022-08-11,PG,146.80999755859375,145.25999450683594,-0.22219593691630282,0.18072476380299382
722,2022-08-12,PG,145.91000366210938,146.6699981689453,0.15622508983626843,-0.4866859800478815
723,2022-08-15,PG,146.8699951171875,148.55999755859375,0.3085778731450014,1.7810688024447483
724,2022-08-16,PG,148.36000061035156,149.92999267578125,0.2889179174324682,0.24520494152961625
725,2022-08-17,PG,149.10000610351562,149.24000549316406,0.05465823408144984,-0.2186972137091643
726,2022-08-18,PG,148.8699951171875,149.77000427246094,0.17916212144697466,2.285441060992628
727,2022-08-19,PG,149.2100067138672,149.72999572753906,0.11690767808770716,-0.8060934117565451
728,2022-08-22,PG,148.97999572753906,149.3300018310547,0.08906128182100409,-0.44732016220137316
729,2022-08-23,PG,148.42999267578125,146.4499969482422,-0.2926368208297402,0.6292784799664204
730,2022-08-24,PG,146.61000061035156,145.82000732421875,-0.09769204955077802,0.7629698833764864
731,2022-08-25,PG,145.22999572753906,145.6999969482422,0.10871873785703219,0.0630549469669613
732,2022-08-26,PG,146.0,142.2899932861328,-0.576045143623839,-0.3972587785425119
733,2022-08-29,PG,141.3000030517578,141.69000244140625,0.0956129339408451,-0.16549827814967824
734,2022-08-30,PG,142.41000366210938,140.17999267578125,-0.3335940203656405,-0.24263557265467361
735,2022-08-31,PG,140.39999389648438,137.94000244140625,-0.37126914465035765,2.293659122859746
736,2022-09-01,PG,137.8300018310547,139.63999938964844,0.3282353291810295,-0.05659036551020573
737,2022-09-02,PG,140.4199981689453,137.16000366210938,-0.5023246841357234,-0.731652087773568
738,2022-09-06,PG,135.8800048828125,135.6300048828125,-0.009230997712146537,0.5240240722067869
739,2022-09-07,PG,136.02999877929688,137.67999267578125,0.3020237213486553,-0.40881891421192584
740,2022-09-08,PG,137.00999450683594,137.86000061035156,0.17097068153979458,-0.6286985514077262
741,2022-09-09,PG,137.9499969482422,139.9600067138672,0.36100108880974974,1.2912322076227274
742,2022-09-12,PG,139.41000366210938,141.10000610351562,0.3085778731450014,0.6306109711439699
743,2022-09-13,PG,140.77999877929688,138.17999267578125,-0.39420617626106386,0.38349362060190434
744,2022-09-14,PG,138.66000366210938,138.50999450683594,0.007149382425708507,-0.4390385745920691
745,2022-09-15,PG,138.77999877929688,137.44000244140625,-0.18779288917674858,-0.879144916453171
746,2022-09-16,PG,137.44000244140625,138.27999877929688,0.16933089375245552,0.840586790192217
747,2022-09-19,PG,138.1999969482422,137.99000549316406,-0.002676845915800448,0.28172139742785324
748,2022-09-20,PG,137.41000366210938,137.5,0.04646679417426978,-0.3539605623138868
749,2022-09-21,PG,138.0800018310547,135.72999572753906,-0.35325147640166865,-1.504535705960861
750,2022-09-22,PG,135.74000549316406,136.2100067138672,0.10871873785703219,0.8359385651542544
751,2022-09-23,PG,135.67999267578125,135.5800018310547,0.015343322009393664,-0.8867865984155823
752,2022-09-26,PG,135.5800018310547,135.7100067138672,0.053020945970615865,-1.5520272852058772
753,2022-09-27,PG,135.9600067138672,131.97999572753906,-0.6202769193814073,-2.2103593815254627
754,2022-09-28,PG,133.02000427246094,131.97999572753906,-0.13864924908667836,1.1664831440538774
755,2022-09-29,PG,131.8699951171875,128.6999969482422,-0.4875815921087024,-0.688604875696993
938,2022-07-01,META,160.30999755859375,160.02999877929688,-0.01414536172115356,-4.654358920686089
939,2022-07-07,META,169.4499969482422,172.19000244140625,0.48058811248976246,-0.6246267062744705
940,2022-07-08,META,169.97999572753906,170.8800048828125,0.17916212144697466,-1.1687479292184162
941,2022-07-11,META,167.07000732421875,162.8800048828125,-0.6546774674444564,-0.04034481900252507
942,2022-07-15,META,160.5399932861328,164.6999969482422,0.7132105077299469,2.4445962862924797
943,2022-07-18,META,166.75,167.22999572753906,0.11035602596786616,-1.1687479292184162
944,2022-07-19,META,170.3699951171875,175.77999877929688,0.9179840070269231,3.8959580721460383
945,2022-07-20,META,177.49000549316406,183.08999633789065,0.9491074791918038,-4.584635545116646
946,2022-07-21,META,180.6300048828125,183.1699981689453,0.44782235286104216,-0.17644484811408093
947,2022-07-22,META,173.07000732421875,169.27000427246094,-0.59078823565086,2.628665997795813
948,2022-07-26,META,165.94000244140625,159.14999389648438,-1.080607345852769,-1.1687479292184162
949,2022-07-27,META,162.58999633789062,169.5800018310547,1.1768180100994816,2.6844446982513688
950,2022-07-28,META,161.05999755859375,160.72000122070312,-0.023974089739167603,-0.012734362277024963
951,2022-08-01,META,157.25,159.92999267578125,0.4707568847952433,-6.57370400336176
952,2022-08-02,META,158.30999755859375,160.19000244140625,0.33970384498638256,2.737434463684147
953,2022-08-03,META,162.69000244140625,168.8000030517578,1.0326566666979287,-1.1687479292184162
954,2022-08-05,META,166.99000549316406,167.11000061035156,0.0513811581832768,-1.1687479292184162
955,2022-08-09,META,168.9499969482422,168.52999877929688,-0.0370798936553547,2.8383939115087027
956,2022-08-11,META,179.7100067138672,177.49000549316406,-0.3319542325783015,-0.3432231624761924
957,2022-08-16,META,179.44000244140625,179.47000122070312,0.03663806615625573,2.021235949834812
958,2022-08-17,META,176.75999450683594,174.85000610351562,-0.2811683050243871,0.7277278862704765
959,2022-08-19,META,170.1999969482422,167.9600067138672,-0.3352288087999694,3.1725083272374808
960,2022-08-23,META,162.47999572753906,161.11000061035156,-0.1927072531857556,1.3903788476824774
961,2022-08-24,META,160.60000610351562,163.25999450683594,0.46747980889707025,1.0729980420903658
962,2022-08-25,META,165.17999267578125,168.77999877929688,0.6214723799931423,-1.5686812114847506
963,2022-08-26,META,168.47999572753906,161.77999877929688,-1.0658617541492428,-2.9436261777141968
964,2022-09-02,META,167.4499969482422,160.32000732421875,-1.1363026380626802,1.3903788476824774
965,2022-09-07,META,157.75999450683594,160.38999938964844,0.46256794456456835,2.247139686679813
966,2022-09-08,META,158.7100067138672,162.05999755859375,0.5805151804572419,-0.3147760252438589
967,2022-09-14,META,153.3300018310547,151.47000122070312,-0.2729793647937121,-0.9287600705083877
968,2022-09-15,META,149.8000030517578,149.5500030517578,-0.009230997712146537,-1.1687479292184162
969,2022-09-16,META,148.0500030517578,146.2899932861328,-0.25659898465585707,-4.046928872725088
970,2022-09-19,META,145.24000549316406,148.02000427246094,0.48713976460960345,2.1986122172834794
971,2022-09-20,META,145.77999877929688,146.08999633789062,0.08250713002465801,2.5706561493220352
972,2022-09-21,META,146.38999938964844,142.1199951171875,-0.6677832713606435,-0.2801932309614143
973,2022-09-22,META,141.5500030517578,142.82000732421875,0.23977427734239798,-0.12048021865700685
974,2022-09-29,META,139.36000061035156,136.41000366210938,-0.45154125625831415,-1.4565660235690832
1164,2022-07-01,AMZN,106.29000091552734,109.55999755859376,0.5674106263793097,-2.412860854712665
1165,2022-07-05,AMZN,107.5999984741211,113.5,0.9982548687966271,1.371600018529107
1166,2022-07-06,AMZN,113.20999908447266,114.33000183105467,0.215201207459108,-0.1028169635127475
1167,2022-07-07,AMZN,113.8499984741211,116.33000183105467,0.43799487468127835,-0.3288003842155415
1168,2022-07-08,AMZN,114.5999984741211,115.54000091552734,0.18571377356681565,0.4933559285381325
1169,2022-07-11,AMZN,114.08000183105467,111.75,-0.34997440050349327,0.6034459693179414
1170,2022-07-12,AMZN,112.16000366210938,109.22000122070312,-0.4499039681474802,-0.04915785367450286
1171,2022-07-13,AMZN,107.02999877929688,110.4000015258789,0.5837935061936675,1.5523230080051078
1172,2022-07-14,AMZN,110.23999786376952,110.62999725341795,0.0956129339408451,0.2765711640857903
1173,2022-07-15,AMZN,112.5,113.5500030517578,0.20373394149200744,0.7405569873752541
1174,2022-07-18,AMZN,115.0,113.76000213623048,-0.17141125920063865,0.08454369131746402
1175,2022-07-19,AMZN,115.6999969482422,118.20999908447266,0.44290923869028537,1.0492223710211852
1176,2022-07-20,AMZN,118.62000274658205,122.7699966430664,0.7115707199426055,1.0279412473890446
1177,2022-07-21,AMZN,123.1999969482422,124.62999725341795,0.26598463533651495,0.5587881472657121
1178,2022-07-22,AMZN,125.01000213623048,122.41999816894533,-0.39256763831197733,-0.5428179456063223
1179,2022-07-25,AMZN,122.6999969482422,121.13999938964844,-0.22383322502713912,0.4762166551254256
1180,2022-07-26,AMZN,115.79000091552734,114.80999755859376,-0.12881927123040943,-1.2368860154064922
1181,2022-07-27,AMZN,117.30999755859376,120.97000122070312,0.631301108011154,0.32449078866946707
1182,2022-07-28,AMZN,121.56999969482422,122.27999877929688,0.1480348997673409,-0.30804232851876046
1183,2022-07-29,AMZN,134.89999389648438,134.9499969482422,0.039915142054428775,0.9903597520308272
1184,2022-08-01,AMZN,134.9600067138672,135.38999938964844,0.1021645860606861,0.5148053742587688
1185,2022-08-02,AMZN,134.72000122070312,134.16000366210938,-0.060014425589555824,-0.20226241803922396
1186,2022-08-03,AMZN,136.2100067138672,139.52000427246094,0.5739635283374009,0.4826601816261029
1187,2022-08-04,AMZN,140.5800018310547,142.57000732421875,0.3577240129115767,1.347289801580561
1188,2022-08-05,AMZN,140.10000610351562,140.8000030517578,0.14639636181825438,0.9490205838778176
1189,2022-08-08,AMZN,142.0500030517578,139.41000366210938,-0.40075782838090485,0.8657491817310567
1190,2022-08-09,AMZN,138.0500030517578,137.8300018310547,-0.004316633703139515,0.6627457002397542
1191,2022-08-10,AMZN,142.89999389648438,142.69000244140625,-0.002676845915800448,0.012687853122910887
1192,2022-08-11,AMZN,143.86000061035156,140.63999938964844,-0.49577303201588246,0.18072476380299382
1193,2022-08-12,AMZN,142.0500030517578,143.5500030517578,0.2774519013036202,-0.4866859800478815
1194,2022-08-15,AMZN,142.8000030517578,143.17999267578125,0.09397314615350603,1.7810688024447483
1195,2022-08-16,AMZN,143.91000366210938,144.77999877929688,0.17424525776146255,0.24520494152961625
1196,2022-08-17,AMZN,142.69000244140625,142.10000610351562,-0.06492878959856285,-0.2186972137091643
1197,2022-08-18,AMZN,141.32000732421875,142.3000030517578,0.19226542568665667,2.285441060992628
1198,2022-08-19,AMZN,140.47000122070312,138.22999572753906,-0.33523130847647453,-0.8060934117565451
1199,2022-08-22,AMZN,135.72000122070312,133.22000122070312,-0.37782329644670376,-0.44732016220137316
1200,2022-08-23,AMZN,133.41000366210938,133.6199951171875,0.06612425021029786,0.6292784799664204
1201,2022-08-24,AMZN,132.75,133.8000030517578,0.20373394149200977,0.7629698833764864
1202,2022-08-25,AMZN,135.25999450683594,137.27999877929688,0.3626383769205837,0.0630549469669613
1203,2022-08-26,AMZN,136.5500030517578,130.75,-0.918425834526022,-0.3972587785425119
1204,2022-08-29,AMZN,129.89999389648438,129.7899932861328,0.013703534222054597,-0.16549827814967824
1205,2022-08-30,AMZN,131.25,128.72999572753906,-0.38110037234487676,-0.24263557265467361
1206,2022-08-31,AMZN,129.4499969482422,126.7699966430664,-0.4073107303389984,2.293659122859746
1207,2022-09-01,AMZN,126.0,127.81999969482422,0.329873867130116,-0.05659036551020573
1208,2022-09-02,AMZN,129.5,127.51000213623048,-0.2942753587788244,-0.731652087773568
1209,2022-09-06,AMZN,127.91999816894533,126.11000061035156,-0.26478792488653435,0.5240240722067869
1210,2022-09-07,AMZN,126.12000274658205,129.47999572753906,0.5821537184063261,-0.40881891421192584
1211,2022-09-08,AMZN,127.72000122070312,129.82000732421875,0.3757441808367708,-0.6286985514077262
1212,2022-09-09,AMZN,130.91000366210938,133.27000427246094,0.41833616880700003,1.2912322076227274
1213,2022-09-12,AMZN,134.10000610351562,136.4499969482422,0.41669638101966094,0.6306109711439699
1214,2022-09-13,AMZN,131.00999450683594,126.81999969482422,-0.6546762176062039,0.38349362060190434
1215,2022-09-14,AMZN,127.36000061035156,128.5500030517578,0.2266684734262109,-0.4390385745920691
1216,2022-09-15,AMZN,127.37999725341795,126.27999877929688,-0.1484767272664375,-0.879144916453171
1217,2022-09-16,AMZN,122.77999877929688,123.52999877929688,0.15458780172543446,0.840586790192217
1218,2022-09-19,AMZN,122.16000366210938,124.66000366210938,0.44127070074120117,0.28172139742785324
1219,2022-09-20,AMZN,123.3499984741211,122.19000244140624,-0.15830545528445622,-0.3539605623138868
1220,2022-09-21,AMZN,122.48999786376952,118.54000091552734,-0.6153600556958928,-1.504535705960861
1221,2022-09-22,AMZN,117.08000183105467,117.30999755859376,0.06940132610847556,0.8359385651542544
1222,2022-09-23,AMZN,116.0,113.77999877929688,-0.3319542325783015,-0.8867865984155823
1223,2022-09-26,AMZN,113.3000030517578,115.1500015258789,0.33478823113912537,-1.5520272852058772
1224,2022-09-27,AMZN,117.1999969482422,114.41000366210938,-0.4253296484259423,-2.2103593815254627
1225,2022-09-28,AMZN,114.37999725341795,118.01000213623048,0.626386744002154,1.1664831440538774
1226,2022-09-29,AMZN,115.5999984741211,114.8000030517578,-0.09933058749986687,-0.688604875696993
